"page_title","text","url","page_url"
"Download","","http://www.eexterbasisschool.nl/attachments/article/29/schoolgids EB 17-18.pdf","http://www.eexterbasisschool.nl/index.php/download"
"Download","schoolgids 2017-2018","http://www.eexterbasisschool.nl/attachments/article/29/schoolgids EB 17-18.pdf","http://www.eexterbasisschool.nl/index.php/download"
