"page_title","text","url","page_url"
"Thomas van Aquinoschool  - SCHOOLGIDS '17 - '18","Open hier de schoolgids 2017-2018.","http://www.thomasvanaquinoschool.nl/content/27/schoolgids 2017 2018  DEF.pdf","http://www.thomasvanaquinoschool.nl/content/1906/schoolgids-17---18"
