"page_title","text","url","page_url"
"Laterna Magica | Informatie","Download 'LATM_gids_20172018.pdf'","http://www.obslaternamagica.nl/corp/downloads/2721.pdf","http://www.obslaternamagica.nl/corp/index.php?itemid=8920&page=570&site=37&ln=nl"
"Laterna Magica | Informatie","Download 'LATM_ABCgids_20172018.pdf'","http://www.obslaternamagica.nl/corp/downloads/2722.pdf","http://www.obslaternamagica.nl/corp/index.php?itemid=8920&page=570&site=37&ln=nl"
