"page_title","text","url","page_url"
"De Triangel - Schoolgids","PDF openen","http://www.detriangel-emmeloord.nl/docs/schoolgids/SchoolgidsTriangel2017-2018.pdf","http://www.detriangel-emmeloord.nl/schoolgids/schoolgids.html"
