"page_title","text","url","page_url"
"CBS De Eker - Anjum | Schoolgids","skoallegids-de-eker-2017-2018-opmerkingen-verwerkt","http://cbs-de-eker.nl/a/250/739250-42.pdf","http://cbs-de-eker.nl/schoolgids/"
