"page_title","text","url","page_url"
"Schoolgids 2017-2018 | Basisschool De Cocon","Klik hier","http://mobilecms.blob.core.windows.net/appfiles/app_1646/GenericList/schoolgids_de_Cocon_2017-2018.pdf","https://www.decocon.net/belangrijke-informatie/schoolgids-2017-2018"
