"page_title","text","url","page_url"
"BS Maria Goretti - St. Willebrord - Schoolgids","Schoolgids 2017-2018.pdf","https://www.mgoretti.nl/bestanden/464102/schoolgids-2017-2018-definitief.pdf","https://www.mgoretti.nl/pagina/381916/Schoolgids"
