"page_title","text","url","page_url"
"Schoolgids","Schoolgids Sterrenschip 2017-2018","http://sterrenschip.nl/wp-content/uploads/2014/12/schoolgids-website-2017-2018.pdf","http://sterrenschip.nl/schoolgids/"
"Schoolgids","Jaargids Sterrenschip 2017-2018","http://sterrenschip.nl/wp-content/uploads/2014/12/Jaargids-2017-2018.pdf","http://sterrenschip.nl/schoolgids/"
