"page_title","text","url","page_url"
"Uit de schoolgids - Basisschool De Hoeve","schoolgids de Hoeve_17-18_def_zonder ll-lijsten","http://www.dehoeveschool.nl/wp-content/uploads/2014/03/schoolgids-de-Hoeve_17-18_def_zonder-ll-lijsten.pdf","http://www.dehoeveschool.nl/voor-ouders/schoolgids"
