"page_title","text","url","page_url"
"Schoolgids | De Bukehof","hier","https://www.bukehof.nl/wp-content/uploads/2017/11/Schoolgids_2017-2018.pdf","https://www.bukehof.nl/downloads/schoolgids/"
"Schoolgids | De Bukehof","hier","https://www.bukehof.nl/wp-content/uploads/2016/09/Informatiegids_Borgesiusstichting_2016-2017.pdf","https://www.bukehof.nl/downloads/schoolgids/"
