"page_title","text","url","page_url"
"Schoolgids | CBS Ichthus","","http://www.pcbs-ichthus.nl/cp/uploads/downloads/SCHOOLGIDS-17-18ICH(1).pdf","http://www.pcbs-ichthus.nl/onze-school/schoolgids"
"Schoolgids | CBS Ichthus","Schoolgids 2017-2018","http://www.pcbs-ichthus.nl/cp/uploads/downloads/SCHOOLGIDS-17-18ICH(1).pdf","http://www.pcbs-ichthus.nl/onze-school/schoolgids"
