"page_title","text","url","page_url"
"Schoolgids en -plan | Christelijke Basisschool Horizon in Lelystad","","http://horizon-lelystad.nl/cp/uploads/downloads/schoolgids-2017-2018-CBS-Horizon-Lelystad.pdf","http://horizon-lelystad.nl/onze-school/schoolgids-en--plan"
"Schoolgids en -plan | Christelijke Basisschool Horizon in Lelystad","schoolgids 2017-2018","http://horizon-lelystad.nl/cp/uploads/downloads/schoolgids-2017-2018-CBS-Horizon-Lelystad.pdf","http://horizon-lelystad.nl/onze-school/schoolgids-en--plan"
