"page_title","text","url","page_url"
"St. Franciscusschool » Voor ouders » Documenten","Jaargids  2017-2018","https://www.franciscusschoolbennebroek.nl/syndeo_data/media/2017-2018_Jaarkalender_ouders.pdf","https://www.franciscusschoolbennebroek.nl/index.php?section=11&page=235"
"St. Franciscusschool » Voor ouders » Documenten","Schoolgids 2017-2018","https://www.franciscusschoolbennebroek.nl/syndeo_data/media/Schoolgids_2017-2018_vastgesteld.pdf","https://www.franciscusschoolbennebroek.nl/index.php?section=11&page=235"
