"page_title","text","url","page_url"
"Schoolgids | Basisschool de Molenvliet","schoolgids 2016-2017","http://www.demolenvliet.nl/wordpress/wp-content/uploads/2014/04/schoolgids-2016-2017.pdf","http://www.demolenvliet.nl/wordpress/schoolgids-2/hoofdstuk-1-naam/"
