"page_title","text","url","page_url"
"Schoolgids en jaarplanning | Basisschool Matthijsje","Schoolgids algemene deel","http://schoolmatthijsje.nl/wordpress/wp-content/uploads/2017/09/schoolgids-algemene-deel.pdf","http://schoolmatthijsje.nl/schoolgids-en-jaarplanning/"
"Schoolgids en jaarplanning | Basisschool Matthijsje","Schoolgids 2017-2018","http://schoolmatthijsje.nl/wordpress/wp-content/uploads/2017/09/schoolgids-17-18.pdf","http://schoolmatthijsje.nl/schoolgids-en-jaarplanning/"
