"page_title","text","url","page_url"
"obs Juliana van Stol​bergschool » nieuws » Juliaandacht","Juliaandacht december 2014","https://www.jvscas.nl/syndeo_data/media/schoolgids/141201__DECEMBER_2014.pdf","https://www.jvscas.nl/index.php?section=2&page=105"
"obs Juliana van Stol​bergschool » nieuws » Juliaandacht","Juliaandacht november 2014","https://www.jvscas.nl/syndeo_data/media/schoolgids/141031_NOVEMBER_2014.pdf","https://www.jvscas.nl/index.php?section=2&page=105"
