"page_title","text","url","page_url"
"obs de Bogen > Documenten","Schoolgids** 2016 - 2017","http://www.obsdebogen.nl/Portals/22/Nieuwsbrief1617/Schoolgids%20OBS%20De%20Bogen%202016-2017.pdf","http://www.obsdebogen.nl/Documenten"
