"page_title","text","url","page_url"
"Visie & Missie | GBS De Halm","schoolgids GBS De Halm 2016 – 2017","http://gbsdehalm.nl/wp-content/uploads/2016/02/schoolgids-GBS-De-Halm-2016-2017.pdf","http://gbsdehalm.nl/onze-school/visie-missie/"
