"page_title","text","url","page_url"
"obs de Linderakkers - Informatie","Schoolgids 2017-2018","http://www.obs-delinderakkers.nl/images/documenten/schoolgids_2017-2018.pdf","http://www.obs-delinderakkers.nl/ouders-en-school/informatie"
"obs de Linderakkers - Informatie","Algemene schoolgids OPO Borger-Odoorn 2017-2018","http://www.obs-delinderakkers.nl/images/documenten/Algemene-Schoolgids-OPO-Borger-Odoorn-2017-2018.pdf","http://www.obs-delinderakkers.nl/ouders-en-school/informatie"
