"page_title","text","url","page_url"
"Hagenhofschool | Openbare basisschool","Informatie gids","http://obshagenhof.nl/contentfiles/hagenhof/Document/29341/29340826.pdf","http://obshagenhof.nl/onzeschool/schoolgidseninformatiegids.html"
"Hagenhofschool | Openbare basisschool","Algemene gids","http://obshagenhof.nl/contentfiles/hagenhof/Document/29341/29341151.pdf","http://obshagenhof.nl/onzeschool/schoolgidseninformatiegids.html"
