"page_title","text","url","page_url"
"Schoolgids | Frans ten Boschschool","hier","http://www.franstenboschschool.nl/wp-content/uploads/2016/11/Schoolgids-2016-2017.pdf","http://www.franstenboschschool.nl/info/schoolgids/"
"Schoolgids | Frans ten Boschschool","hier","http://www.franstenboschschool.nl/wp-content/uploads/2016/11/suppl.schoolgids-2016-2017.pdf","http://www.franstenboschschool.nl/info/schoolgids/"
