"page_title","text","url","page_url"
"Christelijke basisschool de Rank | Een spRANKelende school!","Lees de schoolgids","http://www.cbderank.nl/wp-content/uploads/2014/02/Schoolgids-2016-2017.pdf","www.cbderank.nl"
