"page_title","text","url","page_url"
"Schoolgids | OBS Het Palet","Palet_schoolgids_2017-2018","http://www.paletrucphen.nl/wp-content/uploads/2013/05/Palet_schoolgids_2017-2018.pdf","http://www.paletrucphen.nl/informatie/schoolgids/"
