"page_title","text","url","page_url"
"Schoolgids | OBS De Wijzer","schoolgids OBS de Wijzer compleet (augustus 2017)","http://www.obsdewijzer.nl/wp-content/uploads/2017/01/schoolgids-OBS-de-Wijzer-compleet-augustus-2017-.pdf","http://www.obsdewijzer.nl/schoolgids/"
"Schoolgids | OBS De Wijzer","                                    schoolgids OBS de Wijzer compleet (augustus 2017)                                                                            Size:                         1.46 mb                                        Format :                     PDF                            ","http://www.obsdewijzer.nl/download/7/schoolbeleid/397/schoolgids-obs-de-wijzer-compleet-augustus-2017.pdf","http://www.obsdewijzer.nl/schoolgids/"
