"page_title","text","url","page_url"
"Nieuwsbrieven - De Bron","Supplement schoolgids De Bron 2017-2018.pdf","http://www.debronlunteren.nl/image/1854.supplementschoolgidsdebron2017-2018.pdf","http://www.debronlunteren.nl/pagina.53.menuid.238.htm"
"Nieuwsbrieven - De Bron","Supplement schoolgids De Bron 2016-2017.pdf","http://www.debronlunteren.nl/image/1663.supplementschoolgidsdebron2016-2017.pdf","http://www.debronlunteren.nl/pagina.53.menuid.238.htm"
