"page_title","text","url","page_url"
"Schoolgids 2017-2018 | Basisschool Prins Bernhard"," hier ","http://mobilecms.blob.core.windows.net/appfiles/app_1700/GenericList/schoolgids_BS_Prins_Bernhard_2017-2018.pdf","https://www.bernhardschool.nl/praktische-informatie/schoolprofiel"
