"page_title","text","url","page_url"
"Downloads - Basisschool de Regenboog Schaijk","","http://www.regenboogschaijk.nl/wordpress/../uploads/2016/06/Schoolgids-De-Regenboog-2016-2017.pdf","http://www.regenboogschaijk.nl/downloads/"
"Downloads - Basisschool de Regenboog Schaijk","Schoolgids De Regenboog 2017-2018","http://www.regenboogschaijk.nl/wordpress/../uploads/2017/08/Schoolgids-De-Regenboog-2017-2018.pdf","http://www.regenboogschaijk.nl/downloads/"
"Downloads - Basisschool de Regenboog Schaijk","","http://www.regenboogschaijk.nl/wordpress/../uploads/2016/06/Schoolgids-De-Regenboog-2016-2017.pdf","http://www.regenboogschaijk.nl/downloads/"
